X,Y,Z,Label
16,0,0,smooth
10,1,0,smooth
7,-9,1,smooth
11,-4,-2,smooth
4,-4,-1,smooth
0,-1,0,smooth
1,4,-1,smooth
12,5,-1,smooth
9,0,0,smooth
2,0,-1,smooth
9,-3,-1,smooth
1,-5,0,smooth
8,-5,0,smooth
10,-8,0,smooth
8,-6,0,smooth
14,-7,0,smooth
8,-5,-1,smooth
4,-2,-2,smooth
13,6,-2,smooth
6,-1,-1,smooth
9,-8,0,smooth
8,-3,-2,smooth
2,0,-1,smooth
9,2,-2,smooth
7,1,-3,smooth
10,1,-2,smooth
16,-2,-1,smooth
17,-5,0,smooth
11,-3,-1,smooth
17,-6,-1,smooth
18,-5,-2,smooth
7,-1,-3,pothole
8,2,-2,pothole
3,-1,-2,pothole
11,-5,-1,pothole
14,-11,0,pothole
10,-7,0,pothole
5,-5,-2,smooth
14,-1,-1,smooth
15,1,-3,smooth
2,7,-4,smooth
6,8,-3,smooth
3,-3,-1,smooth
8,-2,-2,smooth
9,3,-2,smooth
8,3,-3,pothole
7,4,-3,pothole
8,2,-2,pothole
11,-12,0,pothole
4,-7,-1,pothole
7,-13,-1,pothole
7,-7,-2,pothole
8,0,-3,pothole
10,5,-1,smooth
19,-3,-2,smooth
12,-1,-2,smooth
1,2,-2,smooth
12,2,-2,smooth
7,1,-3,smooth
16,7,-3,smooth
5,9,-3,smooth
10,6,-2,smooth
14,2,-1,smooth
16,-7,0,smooth
12,-1,-2,smooth
6,2,-1,smooth
1,0,-1,smooth
10,-8,-1,smooth
13,-6,0,smooth
7,-2,-1,smooth
6,2,-2,smooth
12,2,-1,smooth
10,-1,-1,smooth
9,-1,-1,smooth
11,1,-2,smooth
4,3,-1,smooth
7,10,-1,smooth
12,10,-2,smooth
9,8,0,pothole
6,3,0,pothole
23,-6,2,pothole
8,-1,1,pothole
5,-1,0,pothole
10,4,-1,pothole
18,6,0,pothole
-2,5,1,pothole
2,7,1,pothole
12,0,4,smooth
20,1,3,smooth
11,3,3,pothole
9,0,5,pothole
13,-11,6,pothole
14,-11,5,pothole
7,6,2,pothole
6,16,0,pothole
-1,16,3,pothole
2,2,4,pothole
7,-7,4,pothole
13,-4,5,pothole
3,1,2,pothole
8,-2,1,pothole
6,-5,2,smooth
12,-2,3,smooth
15,-3,2,smooth
13,6,2,smooth
8,2,1,smooth
1,1,2,smooth
13,-6,2,smooth
22,-12,3,smooth
13,-8,2,smooth
9,-1,0,smooth
6,-2,1,smooth
7,2,0,smooth
6,8,-2,smooth
16,13,-2,smooth
11,11,0,pothole
11,-1,1,pothole
9,-4,1,pothole
13,4,-1,pothole
13,1,0,pothole
11,-8,2,pothole
9,-17,2,pothole
14,-14,1,pothole
25,-10,-4,pothole
9,-5,-2,pothole
14,6,-5,pothole
15,10,-6,pothole
13,16,-5,pothole
5,11,-4,pothole
17,-11,0,pothole
11,-2,-2,pothole
4,-5,-4,pothole
11,1,-2,smooth
11,-10,-2,smooth
11,-14,-1,pothole
11,-14,-3,pothole
11,-10,-4,pothole
10,1,-5,pothole
10,3,-5,pothole
12,4,-4,pothole
5,6,-5,pothole
14,-5,-2,pothole
3,-14,-2,pothole
12,-9,-3,pothole
5,-4,-4,pothole
6,-1,-5,smooth
7,-7,-1,smooth
18,-10,-2,smooth
15,-10,-3,smooth
15,2,-3,pothole
17,1,-3,pothole
11,1,-3,pothole
24,2,-2,pothole
13,-3,-3,pothole
10,-4,-1,pothole
11,-5,-1,smooth
14,-10,-1,smooth
13,-6,-1,smooth
2,-6,-1,smooth
11,-9,-1,smooth
18,-4,-2,pothole
12,-3,-2,pothole
9,-2,-2,smooth
9,2,-1,smooth
14,-2,-1,smooth
8,7,-2,smooth
5,7,-2,smooth
14,2,-1,smooth
22,3,0,smooth
20,6,0,smooth
13,-5,1,smooth
22,-6,3,pothole
23,-6,2,smooth
16,-9,1,smooth
8,5,0,smooth
14,6,-1,smooth
8,3,1,smooth
17,-3,1,smooth
3,-1,0,pothole
6,-2,1,smooth
16,8,-1,smooth
9,-3,0,smooth
4,-4,1,smooth
12,-12,1,smooth
19,-6,0,smooth
10,0,-2,smooth
10,1,-1,smooth
18,-7,0,smooth
14,2,-1,smooth
17,3,-3,smooth
8,2,1,smooth
22,-1,-1,smooth
22,-5,1,smooth
6,-4,0,smooth
9,0,1,smooth
16,-5,1,smooth
9,0,0,pothole
15,5,0,smooth
13,10,-1,smooth
9,1,-1,smooth
3,-3,1,smooth
11,-4,0,smooth
12,-1,0,smooth
2,12,-2,smooth
4,-3,2,smooth
5,-4,3,smooth
12,-8,0,smooth
19,-5,1,pothole
6,-1,1,pothole
7,2,-1,pothole
11,6,0,pothole
18,0,1,pothole
23,-2,2,pothole
18,-2,0,pothole
-1,5,0,pothole
8,-4,2,pothole
10,-4,0,pothole
19,6,-1,pothole
14,0,2,pothole
11,-6,-1,pothole
3,1,0,smooth
16,0,1,smooth
15,-6,-1,pothole
17,8,-2,pothole
19,2,-1,pothole
5,-9,-1,pothole
14,-7,-1,pothole
19,-6,-2,pothole
-2,-5,-3,pothole
5,-1,-4,pothole
2,0,-3,pothole
9,4,-2,pothole
16,1,-2,pothole
21,-14,-2,pothole
13,-18,-2,pothole
0,-7,-3,pothole
8,7,-6,smooth
4,10,-5,smooth
9,3,-4,pothole
1,-4,-2,pothole
7,-5,-3,pothole
10,-9,-3,pothole
15,1,-4,pothole
23,-3,-4,pothole
7,-3,-2,smooth
-14,7,-6,smooth
5,-8,-2,smooth
16,-5,1,smooth
17,-11,-2,pothole
18,-5,-4,pothole
9,2,-4,pothole
3,-4,-4,pothole
8,0,-3,pothole
13,-1,-2,pothole
14,-4,-2,pothole
11,1,-2,pothole
14,0,-2,pothole
2,-5,-1,pothole
5,-9,1,smooth
9,-6,-1,smooth
16,2,0,pothole
8,3,-1,pothole
3,5,-1,pothole
2,0,2,pothole
1,-8,0,pothole
3,7,-1,smooth
4,4,-1,smooth
15,3,0,smooth
15,3,2,smooth
14,-6,2,smooth
0,0,-1,smooth
0,-5,1,smooth
4,8,-1,pothole
0,-1,2,pothole
5,0,1,pothole
10,5,0,pothole
10,-1,2,pothole
13,-1,1,pothole
-3,1,0,pothole
6,-3,2,pothole
10,-6,3,pothole
20,2,1,pothole
16,8,0,pothole
21,0,1,pothole
20,-6,4,pothole
-4,-5,1,pothole
-2,3,-1,pothole
15,2,1,pothole
6,0,1,pothole
9,-9,-1,pothole
7,1,1,pothole
8,3,-1,pothole
16,11,-1,pothole
24,5,0,smooth
8,-1,-1,smooth
14,6,-1,smooth
16,-4,0,pothole
2,-5,0,pothole
15,0,-1,pothole
14,-2,1,pothole
16,0,-1,pothole
5,4,-2,pothole
5,4,-1,pothole
13,7,-2,pothole
8,4,-1,pothole
12,0,-1,pothole
12,-3,-1,smooth
15,-8,-1,smooth
-1,-1,-1,smooth
14,-6,-2,pothole
10,2,-4,pothole
8,-3,-2,pothole
2,2,-2,pothole
10,-4,-2,pothole
11,-1,-1,pothole
12,-3,-2,pothole
13,-3,-1,pothole
-10,-5,-2,smooth
3,7,-3,smooth
2,4,-5,smooth
-3,5,-2,smooth
14,-2,0,pothole
15,-8,0,pothole
11,-8,-1,pothole
6,-4,-2,pothole
5,-4,-1,pothole
16,0,-2,pothole
12,-2,-2,pothole
13,2,-4,smooth
15,9,-3,smooth
6,8,-1,smooth
-4,0,-1,smooth
17,-4,1,pothole
6,-5,1,pothole
24,-2,-2,pothole
22,7,-1,pothole
9,1,2,pothole
-4,4,1,pothole
9,2,2,smooth
19,2,4,smooth
20,9,3,smooth
13,2,6,pothole
4,-7,6,pothole
13,3,3,pothole
7,14,2,pothole
1,3,5,pothole
0,-6,4,pothole
-5,5,1,pothole
6,7,2,pothole
6,-7,4,smooth
5,-8,1,smooth
14,1,-1,smooth
10,6,0,smooth
11,4,0,pothole
9,2,-1,pothole
9,3,0,pothole
8,-3,-1,pothole
11,4,-1,pothole
6,0,-3,smooth
14,-5,0,smooth
11,-11,0,smooth
9,-4,-3,pothole
3,3,-6,pothole
1,3,-3,pothole
2,4,-4,pothole
14,-4,-3,pothole
15,1,-3,pothole
7,-4,-2,pothole
0,-8,-1,pothole
21,-3,-5,pothole
11,-1,-4,pothole
2,-9,-3,pothole
12,-5,-6,pothole
3,10,-6,pothole
10,11,-5,pothole
4,-2,-3,pothole
16,-6,-2,pothole
17,-8,-4,pothole
12,1,-2,pothole
7,7,-5,pothole
20,1,-2,pothole
5,-8,0,pothole
11,8,-4,pothole
4,3,-3,pothole
-2,1,-1,pothole
5,-4,-1,pothole
16,-4,0,pothole
9,3,-2,smooth
11,8,-1,smooth
12,4,1,smooth
14,-5,0,smooth
12,0,0,smooth
14,5,0,pothole
8,1,1,pothole
10,2,1,pothole
7,1,1,pothole
7,0,2,pothole
6,7,1,smooth
11,3,1,smooth
9,8,2,smooth
2,-3,4,smooth
12,-7,4,pothole
12,-1,1,smooth
11,7,0,smooth
2,-2,1,smooth
6,-3,0,pothole
11,7,2,pothole
21,5,2,pothole
10,-3,1,pothole
8,-7,2,pothole
-2,-2,0,pothole
8,12,-1,pothole
18,8,0,pothole
9,2,1,pothole
8,3,-1,smooth
9,-14,2,smooth
6,-6,-1,smooth
-1,0,-2,pothole
5,7,-2,pothole
10,2,-1,pothole
8,2,0,pothole
19,2,0,pothole
8,5,-1,pothole
9,-6,-1,pothole
7,3,-2,smooth
3,11,-3,smooth
5,5,1,smooth
7,-9,3,pothole
9,-8,1,pothole
2,-6,-1,pothole
7,4,-2,pothole
4,6,-2,pothole
10,9,-2,pothole
15,10,-1,pothole
3,9,-2,pothole
6,-12,3,pothole
7,-20,2,pothole
8,-3,-3,pothole
10,14,-3,pothole
8,5,-2,pothole
5,-5,0,pothole
12,-1,-2,smooth
5,5,-4,smooth
14,4,-1,pothole
8,-18,-1,pothole
6,-15,-4,pothole
-3,4,-7,pothole
2,16,-8,pothole
13,8,-7,pothole
7,-5,-3,pothole
8,-5,-2,pothole
8,-11,-4,pothole
-5,-10,-4,pothole
-4,-7,-4,smooth
5,-8,-5,smooth
-1,0,-4,smooth
0,9,-5,smooth
3,0,-4,smooth
0,9,-3,smooth
-2,-1,-3,smooth
2,-10,0,smooth
3,-14,0,smooth
4,-13,-1,smooth
7,3,-3,smooth
0,5,-2,smooth
2,-1,-1,smooth
8,-5,0,smooth
8,-7,0,smooth
5,-2,-1,smooth
7,0,-1,smooth
10,-4,0,smooth
9,-3,0,smooth
10,-3,0,smooth
9,2,-1,smooth
11,1,-1,smooth
12,-1,0,smooth
11,2,0,smooth
12,-2,0,smooth
10,-2,0,smooth
9,-5,-1,smooth
12,-4,0,smooth
