X,Y,Z,Label
13,-1,0,smooth
7,5,0,smooth
8,4,-1,smooth
1,5,-1,smooth
5,1,0,smooth
6,-1,0,smooth
0,2,-1,smooth
11,-2,-1,smooth
10,0,-1,smooth
6,-3,-2,smooth
6,-1,-1,smooth
11,-5,-2,smooth
12,-2,-2,smooth
6,0,-3,smooth
5,-3,-3,smooth
18,-1,-3,smooth
11,-2,-4,smooth
11,-8,-5,smooth
13,-4,-5,smooth
14,-4,-7,smooth
15,-1,-8,smooth
6,1,-8,smooth
21,-8,-9,smooth
6,-6,-11,smooth
9,-3,-12,smooth
3,2,-13,smooth
8,-6,-13,smooth
12,-8,-14,smooth
10,-13,-17,smooth
9,-13,-16,smooth
12,-8,-19,smooth
12,-10,-19,smooth
16,-7,-20,smooth
13,-11,-21,smooth
17,-10,-21,smooth
14,-11,-22,smooth
15,-9,-23,smooth
10,-9,-23,smooth
10,-14,-23,smooth
9,-15,-24,smooth
9,-13,-24,smooth
11,-9,-25,smooth
9,-11,-25,smooth
16,-9,-25,smooth
18,-15,-24,smooth
15,-11,-23,smooth
17,-15,-22,smooth
12,-9,-22,smooth
16,-8,-20,smooth
14,-10,-18,smooth
14,-4,-17,smooth
13,-8,-16,smooth
9,-7,-14,smooth
15,-9,-13,smooth
5,-2,-12,smooth
10,-3,-11,smooth
2,-6,-9,smooth
6,-6,-9,smooth
6,-1,-7,smooth
9,-8,-6,smooth
12,-5,-5,smooth
11,-1,-4,smooth
13,-3,-4,smooth
6,1,-3,smooth
26,1,-2,smooth
7,-6,-2,smooth
11,-3,-1,smooth
11,-2,-1,smooth
6,0,0,smooth
9,-1,0,smooth
7,0,0,smooth
11,0,-1,smooth
8,2,0,smooth
14,-1,0,smooth
7,0,0,smooth
16,0,0,smooth
15,3,0,smooth
15,0,0,smooth
4,1,0,smooth
3,1,0,smooth
6,0,0,smooth
8,0,0,smooth
8,4,0,smooth
12,3,0,smooth
6,-1,0,smooth
13,-2,0,smooth
11,4,0,smooth
10,5,-1,smooth
5,0,0,smooth
16,2,0,smooth
3,-1,0,smooth
14,-2,-1,smooth
6,7,0,smooth
16,2,0,smooth
15,3,0,smooth
10,-5,0,smooth
9,0,0,smooth
7,3,-1,smooth
6,4,-1,smooth
13,3,0,smooth
12,2,0,smooth
9,2,0,smooth
4,4,-1,smooth
11,-2,-1,smooth
7,1,-1,smooth
8,3,-1,smooth
4,0,-1,smooth
10,-3,0,smooth
11,1,-1,smooth
3,1,-1,smooth
10,-1,-1,smooth
7,-1,0,smooth
11,-1,0,smooth
8,1,-1,smooth
4,2,-1,smooth
4,2,-1,smooth
2,-1,-1,smooth
7,-1,-1,smooth
6,0,-1,smooth
10,-1,-1,smooth
8,-3,-1,smooth
10,1,-1,smooth
4,2,-2,smooth
8,-3,-1,smooth
5,-1,-1,smooth
3,-5,-1,smooth
4,-1,-1,smooth
6,1,-2,smooth
2,1,-1,smooth
2,0,-1,smooth
-8,-1,-1,smooth
17,1,-1,smooth
-4,9,-1,smooth
-1,0,-1,smooth
1,-4,-1,smooth
3,1,0,smooth
4,1,-1,smooth
-7,9,-1,smooth
1,-5,0,smooth
-4,-2,-1,smooth
1,1,-1,smooth
4,2,-1,smooth
-6,2,-1,smooth
3,0,-1,smooth
1,-5,0,smooth
-2,1,-1,smooth
1,3,0,smooth
5,3,1,smooth
3,-1,1,smooth
1,1,1,smooth
3,3,1,smooth
7,1,1,smooth
6,2,1,smooth
6,1,1,smooth
4,3,1,smooth
2,2,2,smooth
7,1,1,smooth
6,1,1,smooth
3,3,1,smooth
2,4,1,smooth
8,3,2,smooth
9,1,2,smooth
13,-1,3,smooth
8,0,3,smooth
7,0,3,smooth
7,1,3,smooth
6,0,3,smooth
12,0,4,smooth
16,2,4,smooth
14,4,4,smooth
18,8,5,smooth
19,10,7,smooth
9,4,8,smooth
5,4,10,smooth
11,-1,10,smooth
7,4,11,smooth
15,6,12,smooth
20,5,14,smooth
7,8,14,smooth
13,8,15,smooth
8,11,16,smooth
8,4,18,smooth
23,16,19,smooth
15,13,20,smooth
20,15,21,smooth
18,13,22,smooth
14,15,23,smooth
20,16,23,smooth
16,14,24,smooth
5,15,25,smooth
13,17,26,smooth
8,12,25,smooth
-2,13,24,smooth
12,9,23,smooth
11,13,21,smooth
7,14,20,smooth
-4,16,18,smooth
3,10,17,smooth
7,9,16,smooth
7,8,14,smooth
9,8,12,smooth
16,7,11,smooth
20,8,9,smooth
17,6,8,smooth
4,9,5,smooth
16,3,5,smooth
4,-1,5,smooth
9,3,4,smooth
20,7,3,smooth
19,7,3,smooth
16,4,3,smooth
11,6,3,smooth
7,2,3,smooth
13,0,3,smooth
22,2,3,smooth
7,5,0,smooth
14,-7,1,smooth
7,0,-1,smooth
16,5,-1,smooth
11,-4,0,smooth
13,-1,-1,smooth
8,-2,0,smooth
14,-2,0,smooth
14,-3,0,smooth
12,-2,-1,smooth
10,3,-1,smooth
14,2,0,smooth
5,4,-1,smooth
11,1,-1,smooth
11,-1,0,smooth
15,-1,0,smooth
12,5,-1,smooth
18,2,-1,smooth
12,3,0,smooth
9,2,-1,smooth
11,1,0,smooth
8,0,0,smooth
9,1,-1,smooth
4,0,-1,smooth
7,2,-1,smooth
10,1,0,smooth
7,2,-1,smooth
12,2,-1,smooth
6,4,-1,smooth
7,0,-1,smooth
15,1,-1,smooth
3,0,-1,smooth
-1,4,-3,smooth
10,0,-2,smooth
9,3,-1,smooth
2,6,-2,smooth
11,3,-1,smooth
9,2,-1,smooth
9,3,-1,smooth
7,1,-1,smooth
3,2,-1,smooth
5,-1,-1,smooth
14,-1,-1,smooth
13,-5,-1,smooth
13,1,-1,smooth
10,2,-1,smooth
10,0,-1,smooth
1,3,-1,smooth
-2,2,-1,smooth
7,3,-1,smooth
7,3,-1,smooth
2,3,-1,smooth
14,0,-1,smooth
7,-1,-1,smooth
9,-1,-1,smooth
3,1,0,smooth
8,2,-1,smooth
10,2,-1,smooth
6,2,-1,smooth
11,-3,0,smooth
9,3,-1,smooth
8,-1,-1,smooth
1,1,0,smooth
3,2,-1,smooth
10,-3,-1,smooth
1,7,-1,smooth
3,-2,-1,smooth
1,2,0,smooth
2,3,-1,smooth
7,4,-1,smooth
11,3,-1,smooth
4,-1,-1,smooth
6,0,0,smooth
6,2,-1,smooth
11,0,0,smooth
8,0,0,smooth
11,-1,0,smooth
3,5,-1,smooth
10,6,-1,smooth
11,1,0,smooth
11,5,0,smooth
11,2,-1,smooth
12,2,0,smooth
12,0,0,smooth
7,2,0,smooth
6,1,0,smooth
7,3,-1,smooth
7,-1,0,smooth
2,2,-1,smooth
8,4,-1,smooth
10,6,-1,smooth
10,7,0,smooth
9,1,0,smooth
12,0,0,smooth
14,-1,0,smooth
10,4,-1,smooth
3,1,0,smooth
3,3,-1,smooth
7,-2,-1,smooth
8,2,0,smooth
9,3,-1,smooth
13,3,-1,smooth
9,-1,0,smooth
10,-1,0,smooth
6,0,0,smooth
10,2,0,smooth
6,-3,-1,smooth
11,-1,-1,smooth
18,1,0,smooth
8,4,-1,smooth
3,2,-1,smooth
5,1,-1,smooth
16,3,-1,smooth
9,1,-1,smooth
12,0,-1,smooth
9,4,-1,smooth
2,1,-1,smooth
2,0,-1,smooth
9,-1,-1,smooth
-1,5,-1,smooth
6,-1,0,smooth
14,1,-1,smooth
8,0,-1,smooth
7,2,0,smooth
7,2,-1,smooth
16,-2,-1,smooth
5,-3,-1,smooth
4,3,-1,smooth
12,-2,-1,smooth
11,3,-1,smooth
7,-3,0,smooth
-1,4,-1,smooth
8,2,-1,smooth
12,2,-1,smooth
9,-1,0,smooth
9,-2,-1,smooth
8,-1,-1,smooth
5,4,-1,smooth
3,-1,-1,smooth
5,3,-1,smooth
10,0,-1,smooth
11,3,0,smooth
3,2,-1,smooth
10,-3,-1,smooth
12,7,-1,smooth
6,3,-1,smooth
10,0,-1,smooth
12,2,-1,smooth
-2,4,-1,smooth
5,5,-1,smooth
5,2,-1,smooth
7,1,-1,smooth
4,0,-1,smooth
-1,2,-1,smooth
10,1,-1,smooth
7,-2,-1,smooth
0,1,-1,smooth
10,-5,-1,smooth
6,-3,-1,smooth
13,-1,-1,smooth
14,3,-1,smooth
4,1,-1,smooth
5,-1,-1,smooth
14,-3,0,smooth
9,1,-1,smooth
6,0,-1,smooth
9,-4,0,smooth
14,-3,-1,smooth
16,0,-1,smooth
4,3,-1,smooth
7,4,-1,smooth
8,4,-1,smooth
1,2,-1,smooth
9,0,-1,smooth
8,-2,0,smooth
8,1,-1,smooth
16,-1,0,smooth
5,-2,0,smooth
13,-4,-1,smooth
13,-6,0,smooth
6,-1,0,smooth
6,-1,-1,smooth
10,-4,0,smooth
14,-5,-1,smooth
8,-4,-1,smooth
11,-2,0,smooth
13,1,-1,smooth
5,0,0,smooth
1,2,0,smooth
3,-1,-1,smooth
1,-2,0,smooth
7,-2,0,smooth
13,-3,-1,smooth
12,-1,0,smooth
13,-4,0,smooth
8,-2,-1,smooth
9,-1,0,smooth
6,5,-1,smooth
2,-4,-1,smooth
10,-1,0,smooth
15,-1,-1,smooth
6,0,0,smooth
6,0,-1,smooth
4,2,-1,smooth
7,-1,0,smooth
0,3,-1,smooth
9,-1,-1,smooth
13,-4,-1,smooth
8,5,-1,smooth
5,2,-1,smooth
11,-4,0,smooth
19,0,0,smooth
3,-2,-2,smooth
11,3,-2,smooth
15,-5,-1,smooth
11,0,-1,smooth
9,-4,-1,smooth
8,-1,0,smooth
7,-4,-1,smooth
13,-7,-1,smooth
7,-1,-1,smooth
5,2,-1,smooth
12,-1,-1,smooth
9,-2,-1,smooth
10,3,-2,smooth
11,-4,-1,smooth
13,-3,-1,smooth
5,-2,-1,smooth
6,-2,-1,smooth
2,-2,-2,smooth
4,1,-2,smooth
3,4,-2,smooth
2,4,-2,smooth
1,-2,-1,smooth
-3,-1,-2,smooth
8,3,-2,smooth
9,2,-2,smooth
12,-1,-2,smooth
-1,-2,-3,smooth
2,-1,-2,smooth
-3,-4,-2,smooth
5,1,-2,smooth
3,-4,-2,smooth
-2,-2,-2,smooth
0,-2,-2,smooth
2,-2,-3,smooth
2,-1,-3,smooth
0,0,-2,smooth
2,-3,-3,smooth
3,0,-3,smooth
4,-3,-3,smooth
3,-6,-5,smooth
9,-7,-6,smooth
3,-6,-7,smooth
0,-6,-6,smooth
-2,-4,-7,smooth
1,-3,-7,smooth
4,-6,-7,smooth
-3,-3,-7,smooth
-1,-2,-5,smooth
6,-8,-5,smooth
9,-3,-6,smooth
7,-2,-6,smooth
10,-2,-6,smooth
8,-5,-6,smooth
7,-4,-6,smooth
12,-3,-6,smooth
11,-6,-7,smooth
8,-3,-7,smooth
8,-4,-8,smooth
5,-5,-9,smooth
15,-6,-10,smooth
9,-4,-11,smooth
7,-3,-12,smooth
6,-3,-13,smooth
16,-11,-14,smooth
11,-13,-16,smooth
14,-14,-18,smooth
10,-11,-20,smooth
13,-10,-22,smooth
14,-7,-23,smooth
12,-15,-22,smooth
13,-13,-23,smooth
5,-15,-23,smooth
17,-10,-26,smooth
14,-14,-26,smooth
15,-13,-26,smooth
13,-19,-26,smooth
9,-19,-26,smooth
12,-16,-25,smooth
11,-12,-25,smooth
16,-5,-24,smooth
15,-10,-23,smooth
13,-6,-20,smooth
14,-12,-18,smooth
18,-8,-16,smooth
11,-1,-14,smooth
7,-8,-11,smooth
8,-3,-9,smooth
15,-3,-7,smooth
13,-2,-4,smooth
17,-2,-3,smooth
20,1,0,smooth
14,-2,0,smooth
9,2,-2,smooth
15,2,0,smooth
10,-7,0,smooth
18,-5,0,smooth
8,-3,-1,smooth
6,-6,0,smooth
13,6,-1,smooth
11,-6,-1,smooth
5,-4,-2,smooth
4,-3,-1,smooth
18,-4,-1,smooth
16,0,-1,smooth
0,-5,-1,smooth
8,-4,-1,smooth
2,-1,-2,smooth
18,2,-2,smooth
11,2,-2,smooth
2,-1,-2,smooth
12,-2,-1,smooth
3,-3,-1,smooth
5,-7,-1,smooth
6,2,-2,smooth
6,-2,-1,smooth
14,4,-1,smooth
10,-4,0,smooth
8,-4,-1,smooth
14,-2,-1,smooth
7,-4,-1,smooth
3,-2,-1,smooth
6,3,-2,smooth
5,-1,0,smooth
12,-2,-1,smooth
12,0,0,smooth
12,-4,0,smooth
12,1,-1,smooth
11,5,-1,smooth
9,0,-1,smooth
7,-3,0,smooth
11,1,0,smooth
6,4,-1,smooth
12,0,-1,smooth
4,4,-1,smooth
11,1,0,smooth
4,-4,-1,smooth
4,-3,-1,smooth
7,-6,-1,smooth
-3,-1,-2,smooth
11,7,-2,smooth
12,3,0,smooth
-1,-3,-1,smooth
-4,1,-1,smooth
-10,1,-2,smooth
8,1,-1,smooth
4,1,-1,smooth
0,-2,-1,smooth
0,-5,0,smooth
-2,3,-2,smooth
4,0,-1,smooth
6,-1,0,smooth
4,-1,-1,smooth
5,-1,0,smooth
-2,2,-2,smooth
1,-2,-1,smooth
6,-3,1,smooth
1,-2,-2,smooth
3,1,0,smooth
10,2,-1,smooth
8,-1,-1,smooth
6,1,0,smooth
9,-3,-1,smooth
6,1,0,smooth
11,0,-1,smooth
5,-1,-1,smooth
7,0,0,smooth
15,3,0,smooth
18,1,1,smooth
8,2,1,smooth
21,4,2,smooth
15,3,3,smooth
18,7,5,smooth
13,1,6,smooth
12,0,9,smooth
7,-4,9,smooth
14,-3,9,smooth
21,4,9,smooth
17,7,8,smooth
10,8,8,smooth
11,5,9,smooth
11,-6,6,smooth
19,-2,5,smooth
26,-3,3,smooth
14,-1,-1,smooth
16,-6,1,smooth
20,-3,-4,smooth
16,-2,-4,smooth
15,-8,-4,smooth
15,3,-6,smooth
21,-4,-5,smooth
9,-1,-6,smooth
1,-1,-7,smooth
9,-6,-7,smooth
7,-5,-6,smooth
11,-7,-6,smooth
5,-4,-7,smooth
2,-3,-7,smooth
11,-9,-6,smooth
12,-10,-6,smooth
11,-10,-6,smooth
12,-6,-7,smooth
13,-6,-7,smooth
12,-3,-6,smooth
7,-13,-6,smooth
17,1,-8,smooth
1,-7,-9,smooth
8,-2,-8,smooth
-5,-3,-9,smooth
14,-8,-6,smooth
-6,-7,-7,smooth
8,11,-4,pothole
6,4,-1,pothole
11,-1,-1,pothole
9,-5,1,pothole
11,6,2,pothole
17,10,3,pothole
9,-4,1,pothole
-10,15,1,pothole
13,-1,1,pothole
13,8,2,pothole
19,-2,4,smooth
-1,2,3,smooth
1,8,1,smooth
14,-4,3,smooth
11,-3,2,smooth
21,6,2,smooth
19,0,2,smooth
3,-1,1,smooth
5,0,0,smooth
17,-8,3,smooth
6,-12,0,smooth
9,-5,0,smooth
11,-2,-1,smooth
11,2,-2,smooth
22,-1,-1,smooth
25,-7,-1,smooth
13,-6,-2,smooth
18,-8,-3,smooth
8,5,-4,smooth
4,-4,-4,smooth
14,2,-5,smooth
13,-8,-6,smooth
-2,-16,-7,smooth
2,-3,-8,smooth
15,-8,-8,smooth
19,-10,-8,smooth
19,-1,-9,smooth
20,-8,-7,smooth
8,-9,-6,smooth
-2,-8,-5,smooth
9,-7,-3,smooth
8,14,-3,smooth
13,-6,4,smooth
17,1,3,smooth
11,2,4,smooth
2,8,3,smooth
9,-4,4,smooth
16,20,6,smooth
7,15,7,smooth
17,1,9,smooth
-10,5,5,smooth
-19,18,6,smooth
17,3,7,smooth
-3,0,6,smooth
9,7,8,smooth
-7,7,7,smooth
-1,5,6,smooth
10,-11,9,smooth
15,10,6,smooth
17,1,5,smooth
16,5,5,smooth
16,14,0,smooth
23,-2,4,smooth
6,0,2,smooth
-6,6,0,smooth
-9,-2,0,smooth
10,2,0,smooth
10,-5,1,smooth
-12,-10,1,smooth
-6,3,-1,smooth
11,-4,-2,smooth
9,-4,-2,smooth
6,-5,-3,smooth
27,-5,-3,smooth
2,-3,-4,smooth
3,-4,-4,smooth
6,-6,-5,smooth
13,-2,-5,smooth
13,0,-5,smooth
12,-4,-5,smooth
10,-5,-4,smooth
1,-7,-5,smooth
13,-3,-5,smooth
13,-4,-4,smooth
13,-7,-5,smooth
10,-3,-5,smooth
7,-10,-5,smooth
13,-7,-5,smooth
3,-8,-5,smooth
0,-5,-5,smooth
6,-10,-5,smooth
15,-2,-5,smooth
5,-1,-4,smooth
23,-6,-3,smooth
11,-1,-3,smooth
3,-9,-2,smooth
13,1,-1,smooth
9,-2,-1,smooth
17,0,-1,smooth
1,3,1,smooth
17,-1,1,smooth
15,-2,0,smooth
18,1,0,smooth
9,5,1,smooth
0,-6,2,smooth
3,-1,1,smooth
-4,3,0,smooth
21,5,1,smooth
12,2,0,smooth
0,-4,1,smooth
11,0,0,smooth
5,2,0,smooth
11,-2,1,smooth
16,5,1,smooth
15,2,1,smooth
7,0,0,smooth
7,2,1,smooth
13,2,0,smooth
9,3,0,smooth
4,-5,0,smooth
-5,2,-1,smooth
6,-2,-1,smooth
-1,-5,-1,smooth
1,-1,-1,smooth
2,-3,-1,smooth
-3,2,-1,smooth
-8,-4,-3,smooth
-4,-11,-5,smooth
-5,-9,-8,smooth
-8,-10,-9,smooth
-5,-11,-11,smooth
-1,-15,-13,smooth
-6,-10,-16,smooth
-1,-12,-17,smooth
0,-11,-18,smooth
-3,-12,-20,smooth
1,-14,-21,smooth
7,-16,-22,smooth
7,-10,-24,smooth
9,-12,-24,smooth
7,-15,-25,smooth
9,-16,-26,smooth
3,-12,-26,smooth
9,-14,-26,smooth
5,-13,-26,smooth
12,-12,-25,smooth
9,-10,-25,smooth
15,-15,-24,smooth
8,-10,-24,smooth
9,-12,-23,smooth
1,-13,-22,smooth
5,-15,-21,smooth
4,-8,-20,smooth
