X,Y,Z,Label
19,-4,0,pothole
8,-1,1,pothole
8,1,-1,pothole
12,6,-1,pothole
11,8,-1,pothole
2,-4,1,pothole
6,-10,3,pothole
9,-3,1,smooth
7,-2,-1,smooth
-2,1,0,smooth
2,1,0,smooth
6,-1,0,smooth
7,3,0,smooth
13,5,0,smooth
1,0,1,smooth
7,-6,1,smooth
3,-2,0,smooth
10,5,1,smooth
9,6,-1,smooth
9,-5,2,smooth
10,-5,0,smooth
5,-5,0,smooth
7,0,0,smooth
7,5,-1,smooth
9,2,0,smooth
6,-4,0,smooth
-2,1,0,smooth
8,5,-1,smooth
10,1,0,smooth
10,-2,0,smooth
5,-5,0,smooth
-3,-5,0,smooth
5,-4,1,smooth
12,2,-2,smooth
7,7,-1,smooth
12,3,-1,pothole
12,-2,-1,pothole
16,0,-1,pothole
4,1,-1,smooth
4,-4,0,smooth
12,1,-1,smooth
12,2,-2,smooth
5,1,-1,smooth
6,-3,-1,smooth
9,-5,-1,smooth
11,-4,-1,smooth
17,-5,-2,smooth
13,-3,-1,smooth
13,-1,-1,smooth
14,0,-1,smooth
6,4,-1,smooth
11,3,-2,pothole
8,5,-1,pothole
17,-2,-2,pothole
5,3,-2,pothole
4,-4,-2,pothole
7,-2,-1,pothole
9,-2,-2,smooth
14,-7,-3,smooth
12,-3,-4,smooth
6,-4,-5,smooth
7,2,-6,smooth
11,-1,-6,pothole
7,2,-5,pothole
5,-7,-6,pothole
6,-6,-6,pothole
6,-6,-8,pothole
-2,-2,-8,pothole
8,-2,-8,smooth
7,-4,-10,smooth
21,0,-10,smooth
6,0,-9,smooth
9,-4,-6,smooth
7,-5,-8,smooth
6,-4,-8,smooth
9,0,-7,smooth
2,1,-6,smooth
5,0,-5,smooth
8,-1,-5,smooth
14,-1,-4,smooth
10,4,-5,smooth
1,2,-5,pothole
4,1,-1,pothole
9,-12,-1,pothole
10,-9,-1,pothole
3,2,-2,pothole
8,2,-2,pothole
8,5,0,smooth
8,0,-1,smooth
4,0,1,smooth
2,-3,2,smooth
15,-7,2,smooth
10,-4,3,smooth
8,5,1,smooth
5,6,2,smooth
4,3,3,smooth
4,5,3,pothole
7,-1,5,pothole
6,-4,5,pothole
-1,-2,4,pothole
5,3,5,pothole
7,6,3,smooth
7,6,4,smooth
6,1,6,smooth
12,-3,4,smooth
3,-1,4,smooth
7,-2,4,smooth
6,-2,4,smooth
9,-3,5,smooth
11,0,3,smooth
10,0,4,smooth
10,-2,4,smooth
12,-4,2,smooth
12,0,2,pothole
7,7,2,pothole
8,2,3,pothole
4,-3,4,pothole
4,-2,3,pothole
11,1,2,pothole
6,7,2,smooth
7,8,2,smooth
4,5,0,smooth
0,-4,3,smooth
8,-5,3,pothole
9,-7,0,pothole
0,1,0,pothole
0,-3,1,pothole
3,-3,-1,pothole
1,-5,-1,pothole
-4,-2,-1,smooth
1,-6,0,smooth
1,-5,0,smooth
-5,-2,-1,smooth
2,-3,0,smooth
3,0,-1,smooth
10,-1,0,smooth
10,-4,-1,smooth
9,-3,-1,smooth
3,-1,-1,smooth
10,-1,-1,smooth
9,-3,-1,smooth
5,-2,-1,smooth
6,0,-1,smooth
8,-4,-1,smooth
4,-1,-1,smooth
7,0,-1,smooth
11,-2,-1,smooth
8,-3,-1,smooth
4,-1,-1,smooth
8,0,-1,smooth
11,-4,-1,smooth
8,-4,-1,smooth
7,1,-1,smooth
10,-2,0,smooth
11,-5,-1,smooth
8,-5,-1,smooth
4,-1,-1,smooth
4,1,-1,smooth
5,1,0,smooth
10,0,0,smooth
13,-5,-1,smooth
3,-2,-1,smooth
3,1,-1,smooth
6,0,0,smooth
10,-2,0,smooth
12,-5,-1,smooth
10,-6,-1,smooth
8,-4,-1,smooth
3,-1,-1,smooth
3,1,-1,smooth
12,-3,0,smooth
10,-5,-1,smooth
7,-4,-1,smooth
4,-1,-1,smooth
2,0,-1,smooth
4,2,-1,smooth
7,1,0,smooth
10,-2,0,smooth
12,-5,-1,smooth
4,-2,-1,smooth
4,1,-1,smooth
3,1,-1,smooth
5,1,-1,smooth
9,0,0,smooth
13,-3,0,smooth
11,-5,-1,smooth
8,-5,-1,smooth
5,-3,-1,smooth
6,1,0,smooth
8,0,0,smooth
11,-2,0,smooth
12,-4,-1,smooth
10,-6,-1,smooth
8,-6,-1,smooth
5,-3,-1,smooth
3,-1,-1,smooth
3,1,-1,smooth
11,-2,0,smooth
12,-4,-1,smooth
9,-5,-1,smooth
7,-3,-1,smooth
3,-1,-1,smooth
3,1,-1,smooth
6,2,0,smooth
9,-1,0,smooth
13,-4,0,smooth
5,-3,-1,smooth
3,0,-1,smooth
5,2,-1,smooth
7,1,0,smooth
10,-2,0,smooth
12,-4,-1,smooth
11,-5,-1,smooth
6,-4,-1,smooth
4,-1,-1,smooth
10,-2,0,smooth
11,-5,-1,smooth
9,-5,-1,smooth
4,-3,-1,smooth
4,0,-1,smooth
5,2,0,smooth
9,0,0,smooth
12,-3,0,smooth
11,-5,-1,smooth
3,-1,-1,smooth
3,1,-1,smooth
5,2,-1,smooth
9,0,0,smooth
12,-3,-1,smooth
12,-6,-1,smooth
9,-6,-1,smooth
5,-4,-1,smooth
3,0,-1,smooth
11,-2,0,smooth
12,-4,-1,smooth
8,-4,-1,smooth
4,0,-1,smooth
8,-1,-1,smooth
13,-1,-1,smooth
7,-2,-1,smooth
17,-1,-1,smooth
15,0,0,smooth
18,1,-1,smooth
12,-2,-1,smooth
12,1,-1,smooth
17,0,-1,smooth
11,-5,-1,smooth
24,5,-1,smooth
18,2,-1,smooth
7,7,0,smooth
12,2,1,smooth
12,0,3,smooth
8,2,4,pothole
4,-1,4,pothole
6,-6,5,pothole
9,-5,7,pothole
16,-1,5,pothole
5,4,5,pothole
3,9,6,pothole
1,5,6,smooth
7,4,7,smooth
8,7,7,smooth
10,10,7,smooth
2,7,7,smooth
12,1,9,pothole
11,-4,10,pothole
12,-4,10,pothole
-4,0,7,pothole
0,8,5,pothole
8,12,6,pothole
11,-1,8,pothole
11,1,6,smooth
-1,2,5,smooth
5,-1,6,smooth
3,0,4,smooth
-4,-9,3,pothole
1,-6,3,pothole
4,3,0,pothole
15,-2,1,pothole
7,-6,2,pothole
-1,-8,0,pothole
12,2,-4,pothole
6,8,-6,pothole
8,5,-3,pothole
10,-3,-2,pothole
9,-12,-2,pothole
6,-6,-2,pothole
7,-3,-4,smooth
9,0,-5,smooth
8,7,-5,smooth
7,0,-4,smooth
9,-5,-2,smooth
8,-4,-3,smooth
10,-7,-3,smooth
12,-11,-3,smooth
-1,-16,-3,pothole
-2,-4,-3,pothole
-1,-1,-6,pothole
9,7,-5,pothole
15,2,-4,pothole
10,-5,-3,pothole
7,-6,-2,pothole
2,-2,-4,pothole
4,0,-4,smooth
10,2,-4,smooth
5,-5,-2,smooth
9,-5,-2,smooth
12,-8,-3,smooth
10,-6,-3,smooth
8,-7,-4,smooth
5,-5,-3,smooth
6,-3,-3,smooth
16,-4,-4,smooth
-3,5,-5,smooth
1,7,-4,pothole
11,-1,-4,pothole
11,-2,-2,pothole
8,1,-3,pothole
11,1,-5,pothole
3,-3,-3,pothole
10,-13,-1,pothole
11,-13,-3,pothole
4,0,-5,pothole
9,4,-4,smooth
3,-3,-3,smooth
8,-8,-2,smooth
9,-4,-3,smooth
10,0,-4,smooth
8,3,-4,smooth
7,3,-3,smooth
11,0,-3,smooth
10,-2,-3,smooth
7,-6,-4,pothole
6,7,-5,pothole
5,2,-6,pothole
0,-1,-3,pothole
6,-9,-1,pothole
8,-6,-4,pothole
8,-5,-3,pothole
4,-2,-3,smooth
2,-5,-3,smooth
6,-6,-1,smooth
9,-9,-2,smooth
10,-7,-4,smooth
12,-4,-3,smooth
14,-1,-4,smooth
10,-4,-3,smooth
5,1,-2,smooth
11,1,-3,smooth
11,6,-3,smooth
6,9,-3,smooth
3,3,-1,smooth
3,3,-1,smooth
5,-2,-1,smooth
14,-2,-1,smooth
10,-7,-2,smooth
-3,-3,-1,pothole
9,0,-1,pothole
15,-6,0,pothole
7,-4,-1,pothole
3,0,-1,pothole
5,0,-2,pothole
12,3,-1,pothole
10,0,-1,smooth
6,1,-2,smooth
6,5,-1,smooth
7,5,0,smooth
10,-3,1,smooth
13,-7,0,smooth
11,-7,0,smooth
5,-2,0,pothole
2,-2,-1,pothole
5,-1,1,pothole
6,-1,-1,pothole
8,0,-1,pothole
6,5,0,pothole
5,2,0,smooth
11,1,0,smooth
10,3,0,smooth
4,4,0,smooth
6,2,0,smooth
16,-6,1,smooth
12,-10,1,smooth
2,-2,0,smooth
10,0,0,smooth
10,0,0,pothole
4,2,-1,pothole
9,0,0,pothole
14,2,0,smooth
12,2,0,smooth
7,-1,-1,smooth
7,0,0,smooth
8,3,-1,smooth
8,0,0,smooth
8,-5,0,smooth
2,-1,0,smooth
10,0,-1,smooth
2,4,-1,smooth
12,1,0,smooth
8,-5,-1,smooth
8,-4,-1,smooth
10,6,-2,smooth
14,3,-2,smooth
-5,2,-1,smooth
6,-1,-1,smooth
8,-6,-1,smooth
2,3,-2,smooth
11,1,-1,smooth
-5,0,-2,smooth
16,0,-1,smooth
9,-2,-2,smooth
9,-1,-2,smooth
6,1,-1,smooth
13,-2,-2,smooth
13,4,-2,smooth
8,-7,-1,smooth
3,-6,-1,smooth
18,-4,0,smooth
6,-4,-2,smooth
6,3,-3,smooth
1,-3,-2,smooth
-2,5,-3,smooth
8,-4,-1,pothole
-4,-16,1,pothole
1,-12,-2,pothole
-4,-1,-3,pothole
4,8,-2,pothole
4,0,-2,pothole
7,-3,-1,pothole
7,5,-2,pothole
2,-5,0,pothole
3,-18,2,pothole
12,-4,-2,pothole
8,8,-1,pothole
7,5,1,pothole
2,-6,1,pothole
-2,-4,1,pothole
18,5,-1,pothole
14,4,-1,pothole
4,-7,2,pothole
-1,-5,0,pothole
4,8,-1,pothole
17,6,1,pothole
18,-2,1,smooth
4,-10,1,smooth
-1,-3,1,smooth
0,4,-2,pothole
5,0,0,pothole
9,0,2,pothole
8,-4,1,smooth
9,1,1,smooth
-2,1,1,smooth
-1,-1,2,smooth
6,-8,2,smooth
2,-5,1,smooth
5,0,0,smooth
7,7,0,smooth
6,6,0,smooth
6,1,2,smooth
6,-3,2,smooth
1,-1,2,smooth
7,1,1,smooth
5,-1,1,smooth
7,-1,1,smooth
7,-3,2,smooth
7,-2,1,smooth
5,1,0,smooth
1,6,0,smooth
-1,4,0,smooth
8,-1,2,smooth
10,-3,2,smooth
5,-1,0,smooth
4,0,1,smooth
1,-1,1,smooth
13,2,0,smooth
13,-3,2,smooth
7,-4,1,smooth
1,-1,-1,smooth
7,5,0,smooth
1,6,-2,smooth
7,0,0,smooth
10,3,0,smooth
6,-3,1,smooth
8,-6,2,smooth
4,-5,-1,smooth
8,-2,-1,smooth
10,-3,-1,smooth
-8,1,-2,pothole
4,-4,-1,pothole
10,-8,0,pothole
5,-1,-2,pothole
5,3,-2,pothole
11,5,-2,smooth
5,3,-2,smooth
7,0,-2,smooth
2,4,-3,smooth
3,-2,-3,smooth
5,-4,-1,smooth
9,-7,-1,smooth
5,-9,-2,smooth
9,-7,-2,smooth
8,-3,-4,smooth
6,6,-4,smooth
7,0,-4,smooth
2,1,-4,smooth
9,1,-4,smooth
9,1,-4,smooth
5,2,-4,smooth
9,0,-3,smooth
4,1,-3,smooth
12,1,-3,smooth
-1,1,-3,smooth
4,-8,-2,smooth
5,-16,-1,pothole
11,-12,-2,pothole
9,-1,-4,pothole
4,11,-5,pothole
11,8,-3,pothole
12,-3,-2,pothole
9,-5,-2,pothole
10,-4,-2,pothole
11,-5,-3,smooth
7,-3,-3,smooth
5,3,-3,smooth
9,-3,-2,smooth
14,0,-3,smooth
-1,2,-4,smooth
2,-2,0,pothole
3,-10,-1,smooth
6,2,-3,smooth
3,8,-2,smooth
4,2,0,smooth
1,-4,-1,smooth
4,-6,0,smooth
10,-5,0,smooth
11,-5,-2,smooth
5,0,-1,smooth
7,-2,0,smooth
11,-6,-2,smooth
8,4,-2,smooth
16,5,-2,smooth
12,3,-2,pothole
4,1,0,smooth
9,1,0,smooth
5,8,-2,smooth
3,5,-1,smooth
7,-5,1,smooth
2,-6,1,smooth
7,-10,0,smooth
7,2,-1,smooth
12,0,0,smooth
3,-5,1,smooth
10,-3,0,smooth
6,0,-2,smooth
-1,7,0,smooth
8,3,0,smooth
8,0,1,smooth
8,-3,2,smooth
6,-5,1,smooth
5,-4,2,smooth
11,-4,1,smooth
5,-5,-1,smooth
12,2,0,smooth
9,-2,0,smooth
9,0,1,smooth
15,-13,2,pothole
2,-12,1,pothole
10,-3,-2,pothole
2,5,-2,pothole
3,7,-1,pothole
9,-6,0,pothole
7,-8,1,pothole
11,-5,-1,pothole
10,0,-1,pothole
5,-2,0,pothole
2,-1,0,pothole
1,1,-1,pothole
4,0,0,pothole
5,-6,1,smooth
12,-10,0,smooth
15,-3,0,smooth
9,4,-2,pothole
11,-3,2,pothole
14,-5,1,pothole
3,-7,1,pothole
10,-1,1,pothole
2,-3,0,pothole
5,5,1,pothole
8,3,-1,pothole
5,-3,1,smooth
6,-4,2,smooth
4,-11,3,smooth
2,-14,3,smooth
-2,-2,1,smooth
7,2,0,smooth
5,6,0,smooth
5,0,2,pothole
14,1,2,pothole
13,-3,1,pothole
8,1,2,pothole
8,2,1,pothole
15,-3,2,pothole
7,2,2,pothole
12,-4,1,pothole
13,-1,1,pothole
11,-2,2,pothole
5,1,2,pothole
15,-8,2,pothole
0,-3,1,smooth
7,-3,2,smooth
12,-2,1,smooth
9,-3,2,smooth
11,4,0,smooth
12,4,0,smooth
11,0,1,smooth
9,2,2,smooth
7,2,1,smooth
13,3,1,smooth
4,-2,2,smooth
3,-1,2,smooth
8,-7,1,pothole
5,-2,1,pothole
8,-5,2,pothole
13,-5,1,pothole
2,-4,1,pothole
6,0,0,pothole
1,-1,1,smooth
4,4,2,smooth
8,0,0,smooth
5,2,1,smooth
11,-4,1,smooth
14,2,-1,pothole
8,5,-1,pothole
5,5,-1,pothole
3,-3,0,pothole
11,-5,-1,pothole
11,1,-2,pothole
2,5,-2,pothole
12,5,-3,pothole
6,-1,-1,pothole
9,-4,-2,pothole
7,-3,-3,pothole
0,4,-1,pothole
19,7,-4,pothole
11,-4,-2,pothole
-1,-2,-2,pothole
11,0,-2,pothole
3,4,-3,pothole
8,6,-3,pothole
18,-2,-2,pothole
13,-4,-2,smooth
3,3,-3,smooth
2,6,-2,smooth
12,8,-3,smooth
7,-6,-2,smooth
21,-9,1,pothole
10,0,-4,pothole
7,1,-3,pothole
12,5,-3,pothole
15,-2,-4,smooth
10,-2,-3,smooth
2,-1,-3,smooth
2,0,-3,smooth
9,1,-3,smooth
11,-1,-3,smooth
19,-5,-3,smooth
9,-2,-4,smooth
5,0,-3,smooth
15,-3,-3,smooth
9,0,-3,smooth
9,-6,-3,smooth
5,-7,-3,smooth
11,-5,-3,smooth
5,2,-4,smooth
7,5,-4,smooth
10,-2,-4,smooth
4,-4,-3,smooth
12,-4,-4,smooth
14,-2,-4,smooth
1,2,-4,smooth
10,-5,-3,smooth
2,-3,-3,smooth
12,-7,-3,smooth
7,-3,-4,smooth
2,-4,-3,smooth
4,1,-4,smooth
13,-4,-3,smooth
9,0,-3,smooth
18,-1,-4,smooth
2,-1,-4,smooth
11,-3,-4,smooth
8,1,-4,smooth
12,2,-5,smooth
12,1,-4,smooth
4,-2,-4,smooth
19,-2,-2,smooth
16,-6,-4,smooth
4,3,-5,smooth
11,10,-3,smooth
5,10,-3,pothole
17,-5,-1,pothole
15,-10,-1,pothole
10,1,-3,smooth
16,-8,1,smooth
15,2,-1,smooth
15,6,0,smooth
7,3,0,smooth
14,-11,1,smooth
15,11,-2,pothole
1,3,0,pothole
10,-5,2,pothole
5,-8,3,pothole
23,-7,2,pothole
10,-7,0,pothole
0,11,0,pothole
6,9,0,pothole
-5,-5,3,pothole
2,-4,2,pothole
2,2,2,smooth
5,5,2,smooth
-3,-4,1,pothole
-6,-4,2,pothole
2,-13,2,pothole
4,8,-1,pothole
9,13,0,pothole
9,8,1,pothole
-8,-1,2,pothole
8,2,1,pothole
8,-1,2,smooth
19,2,3,smooth
22,14,2,smooth
20,2,2,smooth
7,0,2,smooth
11,4,2,smooth
11,3,2,smooth
3,6,1,smooth
9,2,2,smooth
10,4,2,smooth
-1,2,2,smooth
2,-4,1,smooth
9,0,3,smooth
2,3,1,smooth
9,-5,2,smooth
6,5,1,smooth
12,4,1,smooth
5,1,2,smooth
7,0,1,smooth
10,2,2,smooth
3,-1,0,smooth
7,1,0,smooth
14,7,1,smooth
9,4,1,smooth
12,-5,2,smooth
14,-1,1,smooth
16,1,1,smooth
8,-1,1,smooth
10,-4,2,smooth
15,2,1,smooth
8,-1,0,smooth
1,2,-1,smooth
1,-6,-1,smooth
-4,10,0,smooth
15,-1,1,smooth
3,0,0,smooth
-1,-3,-2,smooth
19,-2,0,smooth
22,0,1,smooth
-5,-4,-2,smooth
0,2,-1,smooth
16,-4,-1,smooth
-1,-12,-1,smooth
-1,3,-3,smooth
7,-6,-2,smooth
4,-10,-2,smooth
11,-1,-2,smooth
-4,-7,-3,smooth
11,-11,-1,smooth
8,-5,-2,smooth
9,-3,0,smooth
22,4,-2,smooth
20,0,-2,smooth
-2,2,-3,smooth
10,-6,-2,smooth
1,-9,-3,smooth
13,1,-2,smooth
14,-2,-1,smooth
12,2,-1,smooth
18,-5,-2,smooth
15,-6,-1,smooth
7,0,-3,smooth
-3,3,-3,smooth
7,-4,-3,smooth
14,2,-2,smooth
-4,-8,-2,smooth
3,-12,-2,smooth
6,2,-2,smooth
-2,2,-2,smooth
9,5,-2,smooth
12,4,-2,smooth
6,-2,-2,smooth
16,5,0,smooth
7,-2,0,smooth
9,-6,-1,smooth
-3,-2,-1,smooth
14,-2,-1,smooth
26,3,-1,smooth
16,3,-1,smooth
23,-1,-1,smooth
4,-6,-1,smooth
25,0,0,smooth
16,6,-2,smooth
17,3,-2,smooth
21,1,0,smooth
6,-4,0,smooth
6,9,-1,smooth
-1,1,-1,smooth
7,4,-1,smooth
-7,5,-1,smooth
11,6,0,smooth
12,1,0,smooth
10,2,-1,smooth
30,5,1,smooth
8,-3,-2,smooth
14,3,-2,smooth
13,1,-2,smooth
14,2,0,smooth
-3,-5,-2,smooth
8,5,-1,smooth
14,-1,0,smooth
11,0,-2,smooth
-4,0,0,smooth
14,-4,-1,smooth
13,7,-1,smooth
0,2,0,smooth
-10,1,-1,smooth
-1,-4,-1,smooth
18,-3,0,smooth
3,1,1,smooth
12,2,0,smooth
4,-5,-1,smooth
0,2,0,smooth
3,9,0,smooth
-1,2,-1,smooth
2,-5,1,smooth
11,4,-1,smooth
7,-4,0,smooth
1,6,0,smooth
15,-3,0,smooth
17,-3,4,smooth
17,7,0,smooth
16,-4,0,smooth
21,-5,1,smooth
11,-5,0,smooth
-3,-6,-1,smooth
5,-6,-1,smooth
10,-1,1,smooth
2,0,-1,smooth
16,-11,0,smooth
15,5,0,smooth
15,1,-1,smooth
3,1,-1,smooth
15,-5,0,smooth
15,6,-2,smooth
1,13,-2,smooth
22,1,0,smooth
8,-9,-2,smooth
22,1,-3,smooth
1,-9,-3,smooth
14,-12,-2,smooth
8,-10,-2,smooth
13,-1,-1,smooth
5,0,-1,smooth
-17,-9,-2,smooth
3,-5,-2,smooth
-8,2,-1,smooth
-16,7,-3,smooth
2,-7,-3,smooth
8,2,-2,smooth
4,-8,-2,smooth
0,-11,-2,smooth
12,-13,-1,smooth
-9,-1,-1,smooth
-10,-1,-1,smooth
9,-5,-1,smooth
-6,-3,0,smooth
9,-2,0,smooth
-4,11,-2,smooth
4,6,-1,smooth
5,-6,0,smooth
-16,5,-2,smooth
28,-2,2,smooth
8,-1,0,smooth
-6,-8,1,smooth
8,-1,1,smooth
-7,-11,-1,smooth
-11,-3,1,smooth
11,-1,0,smooth
25,8,3,smooth
-14,11,-2,smooth
-1,0,0,smooth
4,-4,0,smooth
17,-2,2,smooth
11,8,1,smooth
9,-4,1,smooth
13,12,2,smooth
-5,3,1,smooth
-5,3,0,smooth
3,-2,0,smooth
10,2,0,smooth
13,2,0,smooth
17,-10,0,smooth
19,-3,0,smooth
4,3,-1,smooth
15,-6,-1,smooth
3,-8,-2,smooth
3,0,0,smooth
5,-6,0,smooth
10,-13,-1,smooth
14,-4,-1,smooth
-11,0,-1,smooth
9,-9,-1,smooth
5,3,-1,smooth
23,-11,0,smooth
-16,-10,-4,smooth
5,-7,-1,smooth
16,0,-2,smooth
12,-5,-2,smooth
5,3,-1,smooth
16,0,2,smooth
16,-6,1,smooth
10,8,-1,smooth
14,1,0,smooth
3,-6,0,smooth
11,2,0,smooth
9,-3,-1,smooth
18,4,0,smooth
16,-5,0,smooth
7,-12,-1,smooth
-8,-5,-2,smooth
9,-1,0,smooth
4,1,0,smooth
7,3,0,smooth
0,0,0,smooth
0,-7,0,smooth
14,4,-1,smooth
10,1,-1,smooth
-4,-5,-1,smooth
-6,-9,-1,smooth
8,-8,3,smooth
-2,4,0,smooth
15,2,-1,smooth
10,4,-1,smooth
23,-4,1,smooth
5,0,0,smooth
-1,-4,-1,smooth
13,-14,-1,smooth
0,3,-2,smooth
10,2,-2,smooth
6,-1,-2,smooth
16,1,0,smooth
2,-20,-1,smooth
-3,-11,-2,smooth
20,3,-2,smooth
7,1,-2,smooth
9,0,0,smooth
-3,2,-3,smooth
-5,5,-3,smooth
9,3,-2,smooth
-1,-14,-2,smooth
4,6,-4,smooth
13,0,-2,smooth
4,6,-3,smooth
20,-1,-3,smooth
0,-6,-3,smooth
6,0,-4,smooth
2,-2,-2,smooth
1,-6,-2,smooth
-7,2,-2,smooth
3,2,-2,smooth
9,3,-2,smooth
3,9,-2,smooth
14,5,-1,smooth
8,-2,-1,smooth
5,-12,0,smooth
5,-8,0,smooth
15,-9,-1,smooth
12,2,-2,smooth
7,5,-2,smooth
8,-5,-1,smooth
-5,-1,-1,smooth
20,-7,1,smooth
4,-6,-1,pothole
-6,-12,-2,pothole
14,-5,-1,pothole
6,-7,-1,smooth
-1,-1,-1,smooth
17,-10,-1,smooth
15,-7,-2,smooth
16,-8,-1,smooth
19,-15,-2,smooth
-4,5,-3,smooth
14,-5,-2,smooth
5,-15,-2,smooth
11,-2,-2,smooth
10,-7,-2,smooth
-1,-13,-3,smooth
6,-15,-1,smooth
3,-13,0,smooth
-1,-9,-2,smooth
15,-12,-3,smooth
1,0,-2,smooth
-2,1,-2,smooth
2,-2,-2,smooth
8,5,-1,smooth
7,-7,0,smooth
2,-8,-1,smooth
-3,-11,0,smooth
4,-6,0,smooth
12,-6,-1,smooth
5,-4,-1,smooth
9,2,1,smooth
6,-1,0,smooth
4,-5,1,smooth
4,0,1,smooth
14,-7,2,smooth
7,-8,1,smooth
11,-3,1,smooth
19,7,1,smooth
20,5,3,smooth
4,-4,3,smooth
3,-7,3,pothole
-5,-10,1,pothole
6,5,3,pothole
10,-2,3,pothole
-4,11,4,pothole
10,6,3,smooth
12,7,4,smooth
16,6,5,smooth
1,-2,2,smooth
10,0,4,smooth
7,-5,3,smooth
17,6,4,smooth
9,-2,3,smooth
10,3,3,smooth
9,-1,2,pothole
6,-1,3,smooth
12,-4,3,smooth
8,-5,1,smooth
7,-3,1,smooth
10,0,2,smooth
10,2,1,smooth
10,0,2,pothole
9,-1,1,pothole
21,-3,2,pothole
7,2,2,smooth
4,-3,1,smooth
8,-1,2,smooth
12,1,0,smooth
6,-10,0,smooth
11,-2,1,smooth
11,-3,0,smooth
7,-1,1,smooth
-4,1,-1,smooth
16,-4,2,smooth
17,0,0,smooth
17,1,1,smooth
1,3,-2,smooth
1,6,-1,smooth
-1,0,-1,smooth
1,-5,-2,smooth
3,-9,0,smooth
7,-4,-2,smooth
8,-4,-1,smooth
17,4,0,smooth
3,3,-1,smooth
6,-1,-2,smooth
18,5,0,pothole
1,-8,-2,pothole
18,1,-1,pothole
5,3,-2,smooth
14,-5,-2,smooth
0,6,-3,smooth
10,-4,-1,smooth
17,-7,-1,smooth
4,-5,-2,smooth
3,-2,-2,smooth
8,-6,-2,smooth
7,-6,-2,smooth
11,-4,-3,smooth
4,-3,-5,smooth
13,7,-4,smooth
11,-5,-4,smooth
10,-9,-5,smooth
0,-8,-5,smooth
11,-8,-5,smooth
11,-8,-5,smooth
9,3,-6,smooth
4,1,-6,smooth
6,1,-5,smooth
9,3,-6,smooth
4,2,-6,smooth
9,-2,-5,pothole
14,-5,-5,pothole
3,-2,-5,smooth
6,-1,-6,smooth
10,-2,-6,smooth
2,-6,-5,smooth
8,-4,-5,smooth
8,1,-5,pothole
-2,-2,-5,pothole
0,-5,-5,pothole
12,-4,-4,pothole
8,4,-4,pothole
4,-2,-2,pothole
5,-2,-2,smooth
2,-2,-3,smooth
9,11,-3,smooth
8,8,-2,smooth
7,1,0,smooth
5,0,0,smooth
-3,-3,0,pothole
15,-2,0,smooth
