X,Y,Z,Label
7,-2,-1,smooth
4,0,-1,smooth
4,1,-1,smooth
7,3,0,smooth
7,-3,1,smooth
11,-7,1,smooth
5,-7,-1,smooth
0,1,-1,smooth
-3,2,-1,smooth
-3,0,0,smooth
2,-7,0,smooth
2,-6,0,smooth
-3,1,-1,smooth
7,2,-1,smooth
14,2,0,smooth
12,-3,0,smooth
12,-3,0,smooth
11,-4,-1,smooth
6,-2,-1,smooth
6,1,-1,smooth
6,4,-1,smooth
12,0,0,smooth
13,-4,0,smooth
15,-6,0,smooth
12,-6,-1,smooth
9,-4,-1,smooth
6,-2,-2,smooth
4,2,-1,smooth
4,3,-1,smooth
6,3,-1,smooth
14,-6,0,smooth
12,-6,-1,smooth
7,-2,-1,smooth
5,2,-1,smooth
8,2,0,smooth
14,-2,0,smooth
13,-5,0,smooth
12,-6,-1,smooth
8,-3,-1,smooth
9,2,0,smooth
14,-2,0,smooth
15,-6,0,smooth
11,-6,-1,smooth
8,-2,-1,smooth
4,2,-1,smooth
5,3,-1,smooth
9,2,0,smooth
11,0,0,smooth
12,-6,-1,smooth
8,-4,-2,smooth
5,1,-1,smooth
4,3,-1,smooth
8,2,-1,smooth
12,-2,0,smooth
15,-6,0,smooth
12,-6,-1,smooth
8,-4,-1,smooth
6,3,-1,smooth
11,1,0,smooth
14,-3,0,smooth
15,-6,0,smooth
10,-5,-1,smooth
6,-1,-1,smooth
4,3,-1,smooth
7,4,-1,smooth
11,0,0,smooth
11,-5,-1,smooth
7,-2,-1,smooth
4,1,-1,smooth
7,3,-1,smooth
7,3,0,smooth
10,0,0,smooth
14,-3,0,smooth
14,-6,-1,smooth
11,-8,-1,smooth
5,1,-1,smooth
7,0,0,smooth
12,-5,0,smooth
5,0,-1,smooth
7,-2,-1,smooth
7,-3,-1,smooth
4,-3,-1,smooth
0,-1,-1,smooth
6,-2,-1,smooth
10,-2,0,smooth
6,-5,-1,smooth
8,-6,-1,smooth
9,-4,-1,smooth
3,0,-2,smooth
2,4,0,smooth
12,-3,0,smooth
11,-6,-1,smooth
12,-3,0,smooth
4,-4,-2,smooth
9,-2,-2,smooth
14,2,-2,smooth
11,2,-2,smooth
3,1,-2,smooth
13,-1,-1,smooth
9,0,-2,smooth
14,-2,-2,smooth
18,-2,-2,smooth
18,7,-2,smooth
15,2,-1,smooth
17,-3,-2,smooth
18,-5,-1,smooth
17,7,-1,smooth
18,3,-1,smooth
22,4,0,smooth
21,-1,-1,smooth
17,-2,-1,smooth
17,3,-1,smooth
7,1,-1,smooth
10,-2,0,smooth
14,-4,-1,smooth
7,0,-1,smooth
4,2,-1,smooth
8,0,0,smooth
13,-1,0,smooth
5,0,-1,smooth
14,0,-1,smooth
16,0,0,smooth
14,3,-1,smooth
12,3,0,smooth
16,3,1,smooth
19,2,3,smooth
16,2,4,smooth
13,4,6,smooth
17,5,7,smooth
20,8,10,smooth
20,5,10,smooth
16,7,11,smooth
12,6,13,smooth
8,2,15,smooth
9,14,16,smooth
9,11,18,smooth
14,9,18,smooth
-3,9,18,smooth
-5,12,19,smooth
17,15,21,smooth
1,8,22,smooth
11,8,21,smooth
6,7,20,pothole
6,5,21,smooth
-4,6,19,smooth
6,-1,21,smooth
2,7,17,smooth
6,17,17,smooth
11,1,16,smooth
2,-1,17,smooth
3,-7,16,smooth
3,-7,14,smooth
7,1,12,smooth
12,2,13,smooth
8,10,11,smooth
10,6,10,smooth
0,14,10,smooth
1,12,11,smooth
3,9,10,smooth
9,3,13,smooth
2,3,9,smooth
4,-4,9,smooth
19,-1,11,pothole
16,1,8,pothole
11,-3,8,pothole
19,4,7,pothole
15,-2,6,pothole
5,2,6,smooth
22,4,5,smooth
6,-3,4,smooth
28,6,6,smooth
16,11,5,smooth
7,6,4,smooth
5,6,3,pothole
7,8,4,pothole
13,-9,3,smooth
12,1,3,smooth
3,1,1,smooth
13,-10,3,smooth
-1,-8,1,pothole
12,-3,-1,pothole
7,-4,0,pothole
9,-4,0,pothole
6,0,-2,pothole
11,0,-2,pothole
7,-4,-1,pothole
6,-4,-1,pothole
9,0,-3,pothole
4,2,-2,pothole
16,3,-2,pothole
9,1,-2,pothole
12,3,-1,pothole
9,0,0,smooth
11,-4,-1,smooth
11,-6,0,smooth
11,-4,-1,smooth
12,-4,-1,smooth
3,4,0,smooth
6,4,-2,smooth
10,-4,0,smooth
3,-2,0,pothole
5,0,-3,pothole
11,-1,-1,pothole
8,-3,0,pothole
10,-6,-1,pothole
3,-3,-1,pothole
10,-2,-1,smooth
7,1,-1,smooth
9,-2,-1,smooth
10,-8,-1,smooth
9,-2,-1,smooth
11,-4,0,smooth
2,-4,-1,smooth
0,1,-2,smooth
10,6,-3,smooth
10,3,-2,smooth
7,2,-1,smooth
2,-1,-2,smooth
4,5,-3,smooth
7,3,-1,pothole
10,1,-1,pothole
13,-8,-1,pothole
8,-8,0,pothole
8,-12,-2,pothole
15,-4,-1,pothole
14,6,-2,pothole
10,5,-3,smooth
9,-1,-2,smooth
5,-1,-2,smooth
6,6,-3,smooth
8,11,-4,smooth
2,4,-4,smooth
14,1,-2,pothole
20,-1,-1,pothole
17,1,0,pothole
18,7,-3,pothole
12,-1,-1,pothole
4,2,0,smooth
7,-12,0,smooth
9,-16,2,smooth
8,-10,0,smooth
0,5,-3,smooth
5,11,-3,smooth
8,7,-2,smooth
16,4,0,pothole
13,-6,0,pothole
4,-7,-1,pothole
14,-5,-1,pothole
20,-6,0,pothole
17,1,1,pothole
14,-3,0,pothole
10,-1,0,pothole
10,3,0,smooth
5,1,1,smooth
10,-2,2,smooth
16,-5,1,smooth
2,-1,1,smooth
9,6,0,smooth
5,8,0,pothole
4,6,1,pothole
4,-5,2,pothole
12,-3,2,pothole
6,3,0,pothole
8,4,1,smooth
5,0,2,smooth
11,-2,2,smooth
9,3,0,smooth
13,4,1,smooth
1,1,1,smooth
3,6,0,smooth
15,3,2,smooth
17,-1,2,smooth
16,-8,2,smooth
8,-11,1,pothole
14,-6,-1,pothole
8,-1,-3,pothole
7,3,-2,pothole
10,-4,-2,pothole
13,0,-1,pothole
22,1,-2,pothole
20,12,-3,smooth
8,11,-3,smooth
12,10,-1,smooth
9,-13,0,smooth
7,-14,1,pothole
7,-7,-3,pothole
12,-4,-2,pothole
13,5,-3,pothole
2,-2,-3,pothole
5,-5,-1,pothole
9,-3,-2,pothole
12,2,-3,pothole
13,-3,-1,pothole
11,3,-1,pothole
11,-1,-2,pothole
12,0,-1,pothole
13,-9,0,pothole
19,-9,0,pothole
-1,-1,-1,pothole
13,3,-2,pothole
15,6,-1,pothole
9,0,1,pothole
13,-4,-1,pothole
14,2,0,smooth
9,-1,-1,smooth
5,0,0,smooth
13,-4,1,smooth
10,-4,0,smooth
4,6,-1,smooth
0,2,-2,smooth
9,-4,1,pothole
17,-5,2,pothole
11,-5,0,pothole
12,-3,1,smooth
22,-4,0,smooth
11,-2,0,smooth
6,-4,0,smooth
13,6,-2,smooth
19,2,2,smooth
19,-4,1,pothole
0,-2,0,pothole
14,0,0,pothole
14,-6,-1,pothole
13,2,0,pothole
17,-4,0,pothole
20,0,-1,pothole
13,-6,0,smooth
12,7,-1,smooth
13,4,-2,smooth
12,1,0,smooth
14,-1,1,smooth
15,2,1,smooth
4,3,0,smooth
11,-8,1,smooth
7,-4,1,smooth
14,0,0,smooth
11,-2,2,smooth
14,1,1,smooth
12,8,0,smooth
12,-9,3,smooth
16,-11,1,smooth
7,0,-1,smooth
9,-10,0,smooth
3,-13,3,pothole
10,-7,2,pothole
14,6,0,pothole
3,5,-1,pothole
-1,-1,0,pothole
7,7,-1,pothole
6,2,2,pothole
12,-5,1,pothole
8,-4,0,pothole
12,1,2,pothole
5,-5,1,smooth
4,-2,-1,smooth
3,1,-1,smooth
20,3,3,pothole
12,9,-1,pothole
16,12,1,pothole
14,-1,1,pothole
22,-5,4,pothole
29,-10,4,pothole
-1,-1,-3,pothole
-3,2,-1,pothole
12,6,0,pothole
12,-4,0,pothole
9,-3,0,pothole
6,-1,-1,pothole
1,-5,0,pothole
14,-10,2,pothole
3,-8,-2,pothole
-12,7,-5,pothole
18,2,-5,pothole
2,8,-4,pothole
11,-3,0,pothole
10,-14,0,pothole
15,-6,0,pothole
10,-4,-3,pothole
2,-4,-1,pothole
11,1,-1,pothole
31,4,0,pothole
21,0,-1,pothole
15,4,-1,pothole
7,-9,-2,pothole
11,-11,-1,pothole
11,-9,-3,pothole
11,-1,-2,pothole
10,4,-3,pothole
20,2,-3,pothole
23,-4,-2,pothole
6,-7,-2,smooth
11,-3,-2,smooth
1,5,-5,smooth
19,7,-4,smooth
21,-5,-2,smooth
1,-16,-1,smooth
6,-7,-4,smooth
3,0,-8,smooth
10,5,-5,smooth
10,-3,-3,smooth
3,-4,-4,smooth
5,-4,-4,pothole
5,-3,-4,pothole
18,0,-4,pothole
16,-3,-3,pothole
11,-2,-3,pothole
-2,-9,-3,pothole
10,2,-4,pothole
5,-2,-4,pothole
14,-3,-3,pothole
14,0,-4,pothole
9,-1,-3,pothole
21,-1,-2,pothole
10,-4,-4,pothole
11,5,-2,pothole
6,-2,-3,pothole
15,-4,-2,pothole
19,-4,-1,pothole
7,-9,-2,pothole
7,-4,-3,pothole
7,5,-4,smooth
0,2,-2,smooth
5,-9,0,smooth
5,-13,0,smooth
7,-1,-4,smooth
9,9,-4,smooth
7,10,-2,smooth
1,2,-1,smooth
9,-5,0,smooth
11,-4,-1,smooth
2,-4,-1,smooth
4,-3,0,smooth
2,-2,-1,smooth
7,-15,1,smooth
6,-8,-1,smooth
1,7,-3,smooth
7,15,-2,smooth
11,11,-1,smooth
9,6,1,smooth
12,-1,1,smooth
4,-7,2,pothole
12,-2,2,pothole
13,-4,1,pothole
12,-4,1,smooth
1,6,0,smooth
8,3,1,smooth
17,0,1,smooth
9,-9,3,smooth
6,-2,3,smooth
8,-5,1,smooth
9,3,0,smooth
14,4,0,smooth
10,7,1,smooth
12,2,2,smooth
9,1,2,smooth
3,-6,5,pothole
16,-16,5,pothole
13,-5,2,pothole
4,9,0,pothole
5,12,1,pothole
13,6,2,pothole
11,2,3,pothole
11,-2,3,pothole
18,-4,4,pothole
16,-5,3,pothole
15,4,2,pothole
11,8,3,pothole
10,-4,4,pothole
13,-20,6,pothole
13,-23,5,pothole
21,-6,2,pothole
11,7,1,pothole
11,8,1,pothole
2,8,0,pothole
-3,0,1,pothole
6,-4,4,pothole
13,-6,4,pothole
0,-4,1,pothole
4,0,2,pothole
7,6,0,pothole
14,7,1,pothole
6,-1,4,pothole
12,-7,4,pothole
16,-5,3,pothole
20,5,2,pothole
13,6,2,pothole
11,-2,3,smooth
13,4,2,smooth
12,2,2,smooth
8,-4,4,smooth
9,0,3,smooth
15,3,2,smooth
15,6,1,smooth
11,4,1,smooth
0,-6,3,smooth
4,-17,4,smooth
10,-2,-1,pothole
9,5,-4,pothole
4,7,-2,pothole
7,-1,-1,pothole
10,-3,-3,pothole
5,0,-3,pothole
3,3,-3,pothole
1,-2,-3,pothole
19,-10,-2,pothole
12,-7,-3,pothole
7,-10,-5,pothole
15,8,-7,pothole
13,4,-6,pothole
9,-10,-3,pothole
0,-12,-2,pothole
9,-1,-6,pothole
2,-4,-5,pothole
20,-5,-2,pothole
21,-5,-6,pothole
18,1,-3,pothole
13,-1,-3,pothole
7,-5,-3,pothole
4,-3,-2,pothole
18,-5,-3,pothole
13,10,-4,pothole
12,14,-4,pothole
-4,-1,0,pothole
0,-3,1,pothole
-1,-3,-2,pothole
7,-11,2,pothole
-1,0,-1,pothole
0,6,-2,pothole
5,-1,-1,pothole
10,-3,-1,pothole
9,-4,-1,pothole
1,2,-1,pothole
14,7,-3,pothole
17,10,-3,pothole
10,13,-3,pothole
32,-13,1,pothole
14,-5,-1,pothole
9,2,-2,pothole
6,6,-2,pothole
5,2,-1,smooth
22,2,0,smooth
15,-1,0,pothole
7,-7,1,pothole
3,-8,1,pothole
12,-7,1,pothole
19,-6,1,pothole
7,1,-3,pothole
0,5,-2,pothole
5,8,-2,pothole
13,5,-2,pothole
12,9,-2,pothole
6,7,-1,pothole
9,-4,0,pothole
11,-3,0,pothole
7,0,-1,pothole
10,-6,0,pothole
13,-8,1,pothole
15,-10,-1,pothole
8,-7,-3,pothole
4,-9,-1,pothole
16,-9,-1,pothole
12,-2,-3,pothole
10,8,-4,smooth
7,14,-4,smooth
6,8,-3,pothole
6,2,-3,pothole
8,-3,-1,pothole
9,-4,-1,pothole
18,-8,-1,pothole
13,-16,0,pothole
16,3,-3,pothole
4,13,-5,pothole
17,-4,1,pothole
16,-10,-1,pothole
8,-4,-2,pothole
12,1,-1,pothole
6,4,-3,pothole
-1,9,-4,pothole
2,6,-2,pothole
-1,1,0,pothole
11,-7,0,pothole
9,0,-1,pothole
-3,3,-2,pothole
9,1,-2,pothole
12,2,0,pothole
8,0,0,pothole
2,-8,-1,pothole
10,-1,0,pothole
5,-1,-1,pothole
2,-5,-1,smooth
5,6,-2,smooth
17,13,-1,smooth
12,4,0,smooth
11,-1,0,smooth
6,-2,1,smooth
19,7,1,smooth
22,2,0,smooth
8,4,0,smooth
9,3,0,smooth
17,4,3,smooth
5,-6,2,smooth
7,4,2,smooth
12,4,2,smooth
10,2,1,smooth
7,1,2,smooth
12,-7,2,smooth
7,-6,1,smooth
14,6,-1,smooth
4,5,-1,smooth
15,4,1,smooth
3,-6,-1,pothole
19,-1,-1,pothole
4,5,-2,smooth
6,0,-2,smooth
12,-7,0,smooth
6,-8,0,smooth
2,0,-2,smooth
4,7,-4,smooth
7,0,-2,smooth
-1,-4,-3,smooth
7,0,-2,smooth
10,3,-2,smooth
14,-11,1,pothole
3,0,-4,pothole
13,2,-3,pothole
1,4,-1,pothole
13,-4,-2,smooth
10,1,-1,smooth
19,1,-1,smooth
1,2,-3,smooth
0,-2,-3,smooth
10,-6,0,smooth
17,5,-2,smooth
21,4,-1,smooth
5,0,-2,smooth
2,-4,-2,smooth
1,1,-3,smooth
10,-2,-1,smooth
5,3,-2,smooth
1,-5,-1,smooth
14,6,-2,smooth
12,2,-2,smooth
7,-7,0,smooth
2,-7,-1,smooth
6,0,-1,smooth
11,4,-2,smooth
-4,3,-2,smooth
-5,9,-3,smooth
-2,1,1,smooth
17,0,0,smooth
4,-3,1,smooth
-1,-3,-1,smooth
2,-8,1,smooth
-3,3,0,smooth
11,0,0,smooth
11,7,0,smooth
14,2,1,smooth
-4,1,1,smooth
11,1,0,smooth
7,6,0,smooth
11,4,2,smooth
5,-7,0,smooth
7,5,0,smooth
8,9,1,smooth
18,-2,2,smooth
25,2,1,smooth
2,-2,0,smooth
16,-3,1,smooth
9,-2,0,smooth
7,8,0,smooth
8,4,1,smooth
-4,-1,0,smooth
13,-7,2,smooth
7,-1,-1,smooth
12,5,-1,smooth
-2,0,0,smooth
10,4,0,smooth
10,1,-1,smooth
22,-3,1,smooth
8,7,-1,smooth
3,-5,1,smooth
10,-4,1,smooth
10,-10,-1,smooth
12,-9,-1,smooth
15,8,-2,smooth
14,3,-2,smooth
11,8,-1,smooth
2,0,0,smooth
16,-6,0,smooth
15,-1,2,smooth
-6,1,-3,smooth
-5,6,-1,smooth
0,6,-1,smooth
13,-5,-1,smooth
2,3,1,smooth
-5,-9,0,smooth
9,-1,-1,smooth
17,-1,0,smooth
11,5,-1,smooth
12,2,1,smooth
3,4,-2,smooth
6,5,-1,smooth
2,-9,0,smooth
12,-2,0,smooth
8,7,-2,smooth
12,10,-1,smooth
9,-2,0,smooth
11,-3,0,smooth
4,-5,0,smooth
7,1,-1,smooth
9,4,0,smooth
-1,-3,0,smooth
4,-3,0,smooth
13,10,0,smooth
2,8,0,smooth
7,-6,1,smooth
8,3,0,smooth
12,3,0,smooth
25,-5,5,smooth
13,-12,2,smooth
6,-5,-1,smooth
2,11,-2,smooth
17,10,-2,smooth
16,6,0,smooth
17,-10,1,smooth
14,-1,-2,smooth
18,-4,-1,smooth
1,-9,0,smooth
20,9,-2,smooth
8,0,-2,smooth
17,0,-2,smooth
4,8,-3,smooth
9,-3,0,smooth
15,-8,1,smooth
3,-7,-1,smooth
24,2,-2,smooth
-3,7,-4,smooth
8,9,-1,smooth
-1,4,-1,smooth
-1,0,0,pothole
4,1,-1,pothole
9,8,-1,pothole
12,-1,0,smooth
10,-5,1,smooth
6,-8,1,smooth
10,4,-2,smooth
-1,1,-2,smooth
-3,3,-2,smooth
11,1,-1,smooth
11,7,-1,smooth
7,5,-1,smooth
6,3,-2,smooth
0,5,-2,smooth
12,4,0,smooth
18,-1,0,smooth
19,-4,1,smooth
11,0,0,smooth
8,1,0,smooth
6,3,-1,smooth
7,0,-1,smooth
0,3,-1,pothole
7,0,0,pothole
-5,-3,0,pothole
14,0,-1,pothole
11,3,-1,pothole
10,2,-1,pothole
0,-3,-1,pothole
4,-3,0,pothole
12,-2,1,pothole
16,-8,1,pothole
16,1,-2,smooth
13,5,-2,smooth
6,9,-3,smooth
18,7,0,smooth
15,-1,0,smooth
7,-2,0,smooth
5,0,-1,smooth
11,3,-1,pothole
20,6,-2,pothole
6,9,-2,pothole
12,9,-1,pothole
15,-3,1,pothole
15,-17,1,pothole
19,-14,-2,pothole
0,5,-3,pothole
4,3,-4,pothole
-1,3,-4,pothole
-2,2,-3,pothole
4,0,-2,pothole
6,1,-2,pothole
3,1,-3,pothole
9,1,-2,pothole
9,-2,-2,pothole
6,2,-3,smooth
12,3,-3,smooth
7,5,-2,smooth
20,-6,0,pothole
15,-14,1,pothole
11,-10,0,pothole
13,-7,-2,pothole
7,0,-1,pothole
11,-6,0,pothole
17,-5,0,pothole
9,-10,0,pothole
4,0,-2,pothole
15,2,-2,pothole
9,6,-2,smooth
16,7,-1,smooth
16,3,-1,smooth
8,3,0,smooth
10,-3,1,smooth
3,-8,0,pothole
7,-4,0,pothole
1,0,-1,pothole
9,-3,-1,pothole
6,-4,-1,pothole
7,1,-1,smooth
12,-7,0,smooth
3,-4,0,smooth
-3,-2,-1,smooth
-2,1,-1,smooth
7,6,-2,smooth
8,6,-3,smooth
12,6,-1,smooth
22,1,0,smooth
15,-11,1,smooth
4,0,-1,smooth
16,-4,-1,smooth
3,9,-2,smooth
11,4,-2,smooth
9,-9,1,pothole
20,-8,0,pothole
8,-2,-2,pothole
20,4,-1,smooth
20,4,-2,smooth
15,3,-1,smooth
9,-5,0,smooth
14,-3,-1,smooth
13,6,0,smooth
10,-2,-1,smooth
13,-8,0,smooth
20,-1,0,smooth
3,-3,0,smooth
4,-6,0,smooth
-1,6,-3,smooth
-6,1,-1,smooth
8,3,-2,smooth
-3,1,-2,smooth
8,-4,2,smooth
13,-11,-1,smooth
13,-6,-2,smooth
12,2,-5,smooth
9,-1,-3,smooth
-3,0,-2,smooth
12,-9,-1,smooth
13,3,-4,smooth
9,2,-4,smooth
12,-6,-2,smooth
8,-2,-2,smooth
6,6,-3,smooth
21,6,-2,smooth
-3,-6,-2,smooth
6,-6,0,smooth
15,2,-1,smooth
7,0,-3,smooth
17,-3,0,smooth
10,-6,0,smooth
16,-2,-2,smooth
14,12,-3,smooth
13,11,-5,smooth
11,10,-1,smooth
7,-2,0,pothole
14,-4,-1,pothole
18,0,-1,pothole
8,4,-1,pothole
14,-1,0,pothole
12,-4,-1,smooth
17,-4,0,smooth
-3,-6,-1,smooth
-4,-8,-1,smooth
-1,-6,-1,smooth
-7,-3,-1,pothole
9,8,-2,pothole
7,8,-1,pothole
3,1,0,smooth
6,-3,1,smooth
3,-1,0,smooth
5,4,-1,smooth
2,4,1,smooth
12,-4,0,pothole
6,-7,0,pothole
10,4,0,pothole
22,13,0,pothole
20,6,3,pothole
18,-10,5,pothole
21,0,2,pothole
7,8,3,pothole
21,18,5,pothole
10,-4,2,pothole
7,-4,3,pothole
19,15,0,pothole
10,14,0,pothole
11,-1,2,pothole
2,-4,5,pothole
11,7,1,pothole
10,-4,4,pothole
22,3,4,pothole
5,-5,3,pothole
23,-8,3,pothole
13,0,3,pothole
-13,13,0,pothole
-1,1,2,pothole
4,10,1,pothole
21,9,4,pothole
21,7,1,pothole
-4,17,0,pothole
3,5,3,pothole
10,2,2,smooth
26,-5,3,smooth
6,10,-1,smooth
-1,3,0,smooth
19,-8,2,smooth
4,2,1,smooth
2,13,-1,smooth
-1,-1,0,smooth
13,0,-1,smooth
10,-8,-1,smooth
8,6,-3,smooth
14,2,2,smooth
-3,13,-3,smooth
2,-10,-2,smooth
14,2,-1,smooth
25,13,-3,smooth
16,-13,0,smooth
13,-11,-1,smooth
3,-5,-4,smooth
16,-2,-2,smooth
22,-5,-3,smooth
24,8,-6,smooth
0,2,-5,smooth
4,-1,-3,smooth
14,7,-3,smooth
-3,1,-4,smooth
4,-3,-4,smooth
2,9,-5,smooth
4,-11,-2,smooth
10,-3,-3,smooth
19,10,-3,smooth
0,-2,-3,smooth
5,-2,-3,smooth
9,-1,-4,smooth
-1,-7,-2,smooth
9,-4,-3,smooth
8,-7,-2,smooth
-3,-9,-3,smooth
3,3,-2,smooth
5,-1,-3,smooth
2,3,-4,smooth
1,-4,-4,smooth
11,1,-2,smooth
12,-1,-2,smooth
2,-1,-2,smooth
-5,5,-4,smooth
5,3,-2,smooth
-1,-4,-2,smooth
8,-2,-1,smooth
5,-8,-1,smooth
15,-4,-2,smooth
15,-7,-1,smooth
9,7,-3,smooth
